target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
0,[0.9961 0.0039],0.0,2.6201398504044537e-05,0.02503717519357145,0.02461638739148855,0.00042078780208289895
0,[0.9664 0.0336],0.0011111111111111111,0.0019263349831573882,0.044505119508349074,0.04310913095683782,0.0013959885515112541
0,[0.2369 0.7631],0.69,0.3763910978074765,0.5305181077912094,0.38611102618075543,0.144407081610454
0,[9.9944e-01 5.5529e-04],0.0,1.619201203095606e-06,0.006853464297605748,0.006761233898429958,9.223039917579008e-05
0,[0.8528 0.1472],0.015555555555555555,0.04299920452114656,0.19909995084410792,0.1882886484585819,0.010811302385526023
0,[0.9647 0.0353],0.0022222222222222222,0.012077178093604576,0.11931371646017101,0.11297691894888973,0.006336797511281286
0,[0.9787 0.0213],0.0,0.00013925624832807385,0.06016508308675863,0.05903022869275119,0.0011348543940074424
0,[0.7987 0.2013],0.006666666666666667,0.023638242511593396,0.1414687795182943,0.13271049852961173,0.008758280988682587
0,[0.9724 0.0276],0.04111111111111111,0.09976317445624626,0.18279793034713587,0.15991847636357842,0.022879453983557452
0,[9.9980e-01 2.0224e-04],0.0,6.920600151472769e-07,0.0037263346600998762,0.0037016575010263677,2.4677159073508564e-05
0,[0.9733 0.0267],0.0,0.0002047861528155177,0.07453992511719829,0.07324713153066255,0.001292793586535737
0,[0.9849 0.0151],0.0,0.00017105993055112516,0.05774838287683444,0.05679098233177038,0.0009574005450640605
0,[0.9726 0.0274],0.0,0.0003836121360336881,0.06222546211638427,0.0607942654915667,0.0014311966248175753
0,[0.9947 0.0053],0.0,0.00021180834641189737,0.04155740942774137,0.0403479736822957,0.0012094357454456653
0,[0.9917 0.0083],0.0,7.699462234241779e-06,0.023559124045309434,0.023255262947981886,0.0003038610973275478
0,[9.9987e-01 1.3394e-04],0.0,1.2920414362981849e-06,0.011274688140444503,0.011158415104123876,0.00011627303632062713
0,[0.9099 0.0901],0.0,0.014719029165839663,0.20881978683376448,0.20275271186361446,0.0060670749701500215
0,[0.9957 0.0043],0.0,1.6383462704356274e-05,0.02793210003650887,0.027450691037225753,0.0004814089992831172
0,[0.969 0.031],0.0,6.78981995999764e-05,0.0639972381344886,0.06294756889723666,0.0010496692372519434
0,[0.9962 0.0038],0.0,3.0642355625548594e-06,0.00709734913267381,0.007011882488688983,8.546664398482659e-05
0,[0.9968 0.0032],0.0,0.00011244232020230829,0.023346685163060068,0.022697386162558893,0.0006492990005011745
0,[0.8322 0.1678],0.005555555555555556,0.02323385400246949,0.1882313137423505,0.18028654293899601,0.007944770803354484
0,[0.8093 0.1907],0.2088888888888889,0.4514399355685785,0.4151278960386658,0.382696826595827,0.0324310694428388
0,[0.9951 0.0049],0.0,1.0172947043818252e-05,0.022145340663891715,0.021818841006529893,0.00032649965736182215
0,[0.9909 0.0091],0.0,1.2381458293563488e-05,0.0248433829927961,0.02452043719568062,0.00032294579711547935
0,[0.9796 0.0204],0.0,0.0019327765217515966,0.0935849829041067,0.090564290373268,0.003020692530838698
0,[0.0189 0.9811],0.9988888888888889,0.00576227899632077,0.1775326599931396,0.13114346785735956,0.04638919213578005
0,[0.984 0.016],0.0,0.00011601664467795575,0.0540879148847861,0.05296516914429097,0.0011227457404951319
0,[0.9978 0.0022],0.0,1.0758614740665863e-06,0.009269836665601728,0.009185018315593787,8.481835000794143e-05
0,[0.9985 0.0015],0.0,1.2067595274399085e-05,0.009312809486871612,0.009179470531489,0.00013333895538261177
0,[0.7548 0.2452],0.10222222222222223,0.26479717231176925,0.36599541938788877,0.34481801320642647,0.0211774061814623
0,[0.8657 0.1343],0.025555555555555557,0.07725428189373987,0.23196157885338178,0.21702503611076637,0.01493654274261541
0,[0.994 0.006],0.0,9.661467276962967e-06,0.03193003829798384,0.031504222690592124,0.0004258156073917163
