epoch,train_loss,test_loss,test_accuracy
0,0.6988238871914066,0.7059271869988277,0.36551724137931035
1,0.6820219287725344,0.691443237765082,0.42758620689655175
2,0.6693827434353632,0.6985401120679132,0.4206896551724138
3,0.6509022155444916,0.6695188140047008,0.593103448275862
4,0.631427773057598,0.656778452725246,0.6068965517241379
5,0.630170126075614,0.6294369080971027,0.6551724137931034
6,0.5931388866411497,0.5913182538131188,0.7241379310344828
7,0.5750048234038156,0.5620115995407104,0.7241379310344828
8,0.5502558301572931,0.5791750241970194,0.6551724137931034
9,0.5145697226263073,0.48494604743760206,0.8137931034482758
10,0.4984323483419745,0.4894387598695426,0.7862068965517242
11,0.5018443944927764,0.4278556879224448,0.8344827586206897
12,0.4731256493354497,0.42806011130069865,0.8413793103448276
13,0.4830750151448054,0.46029912397779266,0.7655172413793103
14,0.4365070328524668,0.4090905477260721,0.8413793103448276
15,0.4380729718975825,0.3990004812848979,0.8413793103448276
16,0.4056707663487082,0.3776856527246278,0.8413793103448276
17,0.40487638115882874,0.36772448030011406,0.8344827586206897
18,0.3949858590144001,0.35546249253996487,0.8344827586206897
19,0.38412513604311094,0.33829647919227335,0.8896551724137931
20,0.38703266714941964,0.3203680104222791,0.896551724137931
21,0.36419558688385845,0.3604125873795871,0.8413793103448276
22,0.36208941736449934,0.3404331813598501,0.896551724137931
23,0.3591120945264215,0.32565820422665825,0.8482758620689655
24,0.34778212827362426,0.3159734134016366,0.8551724137931035
25,0.3565758319750224,0.2969393565736968,0.896551724137931
26,0.3214076072589992,0.34145921879801255,0.8620689655172413
27,0.3360687974483183,0.30029506621689633,0.896551724137931
28,0.33555970351173453,0.33751963952492026,0.8482758620689655
29,0.3272023853169729,0.3106256466487358,0.8758620689655172
30,0.31456284388287425,0.3041213606965953,0.8551724137931035
31,0.3021160090112523,0.3221425773768589,0.8689655172413793
32,0.29727919608966946,0.2666104086514177,0.896551724137931
33,0.30549527163783163,0.2766353590735074,0.8758620689655172
34,0.33262014036921606,0.28326066300786773,0.8896551724137931
35,0.3188939520145116,0.2848380906828519,0.8827586206896552
36,0.2937775237409219,0.2633851622713023,0.8827586206896552
37,0.28289571435075916,0.2918666827267614,0.8758620689655172
38,0.271315591282224,0.25883350238717834,0.903448275862069
39,0.2826376848739304,0.29425515080320425,0.8620689655172413
40,0.2832125061485049,0.24206633300616823,0.903448275862069
41,0.2966166895954576,0.341646159517354,0.8551724137931035
42,0.26361282527038493,0.26678267737914774,0.9103448275862069
43,0.26889893167639434,0.24502925523396196,0.9103448275862069
44,0.2829023189332387,0.2466070610901405,0.896551724137931
45,0.28340530273032516,0.24652107522405428,0.8689655172413793
46,0.2605737409465117,0.2641203136279665,0.8896551724137931
47,0.2549702005639468,0.2555781140409667,0.896551724137931
48,0.25312745004688225,0.23436900048420348,0.9103448275862069
49,0.26603316758083156,0.2597828312166806,0.8827586206896552
50,0.26069786935432315,0.22571412705141922,0.9172413793103448
51,0.2526999793130241,0.23412813503166724,0.9103448275862069
52,0.2418774493957219,0.22328859824558783,0.903448275862069
53,0.2534142898472205,0.22505258434805378,0.903448275862069
54,0.23777072407203179,0.23457230216470257,0.8896551724137931
55,0.2472913246346663,0.24824206942114338,0.896551724137931
56,0.21144937489130725,0.25227769284412777,0.8827586206896552
57,0.24536319760835335,0.2503571376718324,0.8827586206896552
58,0.25837534130231976,0.28093831806347286,0.8827586206896552
59,0.2386853096317755,0.259099962382481,0.903448275862069
60,0.23060038925646104,0.23182722360923372,0.896551724137931
61,0.2381666526708701,0.2391950796390402,0.9103448275862069
62,0.24393723435597878,0.26178699526293525,0.896551724137931
63,0.21471243540514007,0.23073370703335466,0.8896551724137931
64,0.2280127022874682,0.2506962254129607,0.8896551724137931
65,0.23226469724553905,0.2350098598619987,0.903448275862069
66,0.23719171488223828,0.23726625843294735,0.8896551724137931
67,0.2536416660024695,0.23121337232918576,0.896551724137931
68,0.2172849060942049,0.2279518169575724,0.896551724137931
69,0.23236911475964606,0.23400560997683426,0.9172413793103448
70,0.22819380702017106,0.2303334109742066,0.896551724137931
71,0.23209194190902252,0.22724960076397863,0.9103448275862069
72,0.22301878080996748,0.24555891546709785,0.896551724137931
73,0.2286242837571118,0.24040163385457006,0.8896551724137931
74,0.21448707697938565,0.23779345072548966,0.9172413793103448
75,0.21847792633184016,0.22435159878484134,0.903448275862069
76,0.23196214932489068,0.21969176366411405,0.9103448275862069
77,0.2111008188700023,0.2196859547804142,0.9103448275862069
78,0.2088486670886409,0.2413305753263934,0.9103448275862069
79,0.20136126197160106,0.24731979647587085,0.896551724137931
80,0.2043941418755136,0.2282608495704059,0.903448275862069
81,0.21802297635131504,0.21765587864250974,0.9172413793103448
82,0.207533579523841,0.20659338451665024,0.903448275862069
83,0.20827818544556018,0.2195438465167736,0.903448275862069
84,0.2316055579034433,0.2223242130772821,0.903448275862069
85,0.21165461817832842,0.23759926598647546,0.896551724137931
86,0.22152960897512633,0.20385061718266587,0.9103448275862069
87,0.22455421263632708,0.2307559421350216,0.8896551724137931
88,0.21468054957381666,0.21883837159337668,0.9103448275862069
89,0.20093079283833504,0.21696625495779104,0.9172413793103448
90,0.2005584721695887,0.24011271678168197,0.8896551724137931
91,0.17874513038319267,0.22049040167496123,0.903448275862069
92,0.2024725000692965,0.22676904139847592,0.9172413793103448
93,0.2008406176448685,0.20506005451597017,0.9172413793103448
94,0.20434453442998946,0.2306959803762107,0.9103448275862069
95,0.20178167695460253,0.23446337107954354,0.9103448275862069
96,0.2054964184556922,0.23148962187355962,0.903448275862069
97,0.20036876525678862,0.24815826374908972,0.903448275862069
98,0.19665332671816219,0.22497955375704273,0.903448275862069
99,0.19940956472738147,0.22679456657376781,0.896551724137931
100,0.1881154328584671,0.19051154214760352,0.9172413793103448
101,0.2049536967573509,0.21249543387314368,0.9172413793103448
102,0.19752770180061255,0.20763022221367936,0.896551724137931
103,0.2047358803859312,0.23120554459506068,0.903448275862069
104,0.19375097611281153,0.2134463170479084,0.9172413793103448
105,0.20417744411181096,0.20696515615644126,0.9172413793103448
106,0.19494397667785213,0.21484718959907007,0.9103448275862069
107,0.20408837050709822,0.21384317607715211,0.9103448275862069
108,0.18643302488306615,0.20463201917451004,0.903448275862069
109,0.20040154166213453,0.19641319276957675,0.896551724137931
110,0.20056850452945657,0.21718986178266592,0.8896551724137931
111,0.1818891267662179,0.21006089243395576,0.896551724137931
112,0.19964946854910623,0.23199109476188134,0.9172413793103448
113,0.1904740807383436,0.20244217638311715,0.9172413793103448
114,0.18971819828634393,0.21723980173982424,0.903448275862069
115,0.1948318537324667,0.20266151325456028,0.9241379310344827
116,0.20216790961790576,0.21396295263849455,0.9103448275862069
117,0.1994902097607312,0.24023687222908283,0.896551724137931
118,0.1914286330495387,0.21022710101357822,0.9172413793103448
119,0.2089795062752211,0.22121923082861408,0.9103448275862069
120,0.20290828761580873,0.22105378374971194,0.903448275862069
121,0.1778818892748797,0.21759611984779095,0.9172413793103448
122,0.19630810756185282,0.20381526443465003,0.903448275862069
123,0.18131829828840412,0.2003492122066432,0.9172413793103448
124,0.19263383748698726,0.20425599042711587,0.9103448275862069
125,0.18962088635523025,0.2126420921292798,0.8896551724137931
126,0.20180785974921428,0.2153477149790731,0.903448275862069
127,0.18069747355702806,0.2020733469519122,0.9103448275862069
128,0.18300300566096828,0.19866636498221035,0.9172413793103448
129,0.18855186957508735,0.19203257072588492,0.896551724137931
130,0.1935860344451176,0.2196317345931612,0.896551724137931
131,0.18863706617322687,0.23097370205254392,0.8896551724137931
132,0.18881751984766085,0.19988282384543582,0.9241379310344827
133,0.19352069078651193,0.20959180850407172,0.9103448275862069
134,0.19823122047500252,0.22187586591161532,0.896551724137931
135,0.19496079621045556,0.2180978337238575,0.9172413793103448
136,0.1804431338016301,0.1959920453614202,0.903448275862069
137,0.16836110318768516,0.20363950266920286,0.9241379310344827
138,0.18764922191223052,0.19172711670398712,0.9241379310344827
139,0.18184146274850793,0.22217171716278997,0.9103448275862069
140,0.19069126615785573,0.23161688549765225,0.9172413793103448
141,0.17746436991409897,0.20390351527723774,0.903448275862069
142,0.1896287573322858,0.20671048246580978,0.896551724137931
143,0.19036426821289815,0.19518314250584307,0.9172413793103448
144,0.1999192903558277,0.198652655913912,0.9241379310344827
145,0.17371351560195014,0.20571448011644955,0.9172413793103448
146,0.18559452830112144,0.22585920270146995,0.9103448275862069
147,0.19099170308917351,0.18649422043356403,0.9241379310344827
148,0.17614986132575225,0.21137829330460778,0.9241379310344827
