epoch,train_loss,test_loss,test_accuracy
0,0.6807103350962678,0.694542003088984,0.4482758620689655
1,0.6442109113686705,0.5852063935378502,0.7241379310344828
2,0.5838473555568147,0.554177843291184,0.7172413793103448
3,0.5261537117296702,0.5277214050292969,0.7172413793103448
4,0.5106629867055644,0.44263369667118996,0.8275862068965517
5,0.4940723295081152,0.4159825978607967,0.8413793103448276
6,0.4484928443211399,0.3852135097158366,0.8413793103448276
7,0.46824873453133725,0.34723006754085933,0.896551724137931
8,0.4312511892759637,0.4377162744259012,0.8068965517241379
9,0.45837944552098236,0.3697032794870179,0.8551724137931035
10,0.4098095606042914,0.34093933167128726,0.8827586206896552
11,0.4064438554317984,0.32743283078588287,0.8620689655172413
12,0.38201433246674604,0.3047186567865569,0.8758620689655172
13,0.4023311601007638,0.2795831633025202,0.8896551724137931
14,0.3332195089083828,0.3313913406996891,0.8551724137931035
15,0.3431743848813723,0.2707177595845584,0.8896551724137931
16,0.35841284559605874,0.2880994626160326,0.8689655172413793
17,0.3499285745600315,0.24777614094060044,0.9172413793103448
18,0.33408137257785014,0.3019686423499009,0.8689655172413793
19,0.35967335768350184,0.30673066295426465,0.8551724137931035
20,0.35234766484123387,0.2964959740638733,0.8689655172413793
21,0.32864272318882487,0.25895340483764123,0.8827586206896552
22,0.3115528353987491,0.3199423469346145,0.8482758620689655
23,0.3204595844121012,0.26425049222748853,0.903448275862069
24,0.30591812898239046,0.2612620838757219,0.896551724137931
25,0.2851983321039644,0.24029981370629935,0.903448275862069
26,0.3044077874965047,0.2362253974223959,0.896551724137931
27,0.2815665997156542,0.2862299454623255,0.8758620689655172
28,0.2716557280964231,0.24721845470625778,0.8896551724137931
29,0.300019628942421,0.2538341355734858,0.8896551724137931
30,0.2868814496451045,0.2583070685123575,0.8827586206896552
31,0.2785239288557882,0.22549285713968606,0.9172413793103448
32,0.27818239459844485,0.26856326440284994,0.8758620689655172
33,0.2716112070500034,0.22275105529818043,0.896551724137931
34,0.24409933413748872,0.23732540114172573,0.896551724137931
35,0.25925635117782303,0.23689250134188553,0.8827586206896552
36,0.23918726961192202,0.25368567273534576,0.8758620689655172
37,0.25091017701037943,0.2270062406515253,0.903448275862069
38,0.2300336780919604,0.21292528561477003,0.9103448275862069
39,0.2679168827423494,0.2447329605447835,0.896551724137931
40,0.2499705944210291,0.20609875074748335,0.9103448275862069
41,0.2492918152209014,0.21588927044950681,0.9172413793103448
42,0.2376956637081218,0.21508169482494222,0.8827586206896552
43,0.2402634904911257,0.23950961848785138,0.8896551724137931
44,0.2399121245803082,0.194412169271502,0.903448275862069
45,0.23232413634453733,0.23669331135420962,0.896551724137931
46,0.22857190484869971,0.23615844290831994,0.896551724137931
47,0.23671493962509174,0.20672000276631322,0.9172413793103448
48,0.20648963279920082,0.19141181686828876,0.9241379310344827
49,0.24670693541124258,0.2216078988436995,0.903448275862069
50,0.22544372347119737,0.20765323320339465,0.903448275862069
51,0.23894243536848728,0.22753311077068591,0.896551724137931
52,0.24262973405931093,0.18866064373789163,0.9172413793103448
53,0.20778706121220164,0.207632494897678,0.9103448275862069
54,0.21250498777076807,0.20403208506518397,0.9103448275862069
55,0.20113085501202166,0.19541570133176342,0.9172413793103448
56,0.2155405733836432,0.1899204213043739,0.9172413793103448
57,0.21337179329297315,0.18893189574110097,0.9241379310344827
58,0.21451610648264624,0.1831096158973102,0.9241379310344827
59,0.22516773526288875,0.2101338767799838,0.9103448275862069
60,0.20674305240789506,0.17742345713335891,0.9310344827586207
61,0.20183222768955852,0.21680211507040878,0.8827586206896552
62,0.2042268801939814,0.20627969092336193,0.896551724137931
63,0.21642887240199193,0.18112764790140348,0.9103448275862069
64,0.1870975297658819,0.2078838893051805,0.9103448275862069
65,0.20735290812405005,0.19607890320235286,0.9241379310344827
66,0.20509112942708682,0.21687729708079634,0.903448275862069
67,0.1876309254551179,0.19114252873535814,0.9241379310344827
68,0.18443506338620838,0.19842953311985936,0.9310344827586207
69,0.19012266678148754,0.1907697412474402,0.9172413793103448
70,0.17851750085717194,0.1995865697490758,0.903448275862069
71,0.20445434897117418,0.1864674075924117,0.9310344827586207
72,0.197100254413608,0.2010095679554446,0.903448275862069
73,0.21816771888263423,0.1808079974404697,0.9172413793103448
74,0.19057511951621264,0.18009452033659507,0.9310344827586207
75,0.18765984863451082,0.1737114206470292,0.896551724137931
76,0.1945026375047148,0.20040531764770375,0.9103448275862069
77,0.1761041367298936,0.1684861851149592,0.9172413793103448
78,0.18728946182519607,0.18396289338325633,0.9172413793103448
79,0.19148002794548258,0.17922761984940233,0.9172413793103448
80,0.18742918197626937,0.1922456688922027,0.9172413793103448
81,0.17188641990292564,0.19908103552357903,0.903448275862069
82,0.20225643805445057,0.19561992020442567,0.9103448275862069
83,0.17492630868537784,0.188992444297363,0.9241379310344827
84,0.16894341301019877,0.1826342981437157,0.9310344827586207
85,0.17709404299010154,0.18535022720180708,0.9103448275862069
86,0.171936047301717,0.1869031899961932,0.9172413793103448
87,0.1703142684259235,0.181802646353327,0.9310344827586207
88,0.18528834985543605,0.20118481999841228,0.903448275862069
89,0.16735370850113973,0.17537232925151958,0.9310344827586207
90,0.18236848196550592,0.18606901888189645,0.9103448275862069
91,0.1673770331050435,0.17729826220150652,0.9241379310344827
92,0.16081310081461522,0.16019791107753228,0.9517241379310345
93,0.16951859905703426,0.17166840156604504,0.9172413793103448
94,0.1669361411708675,0.19107682026665787,0.903448275862069
95,0.19200543788810298,0.184165443839698,0.9172413793103448
96,0.17395395737090338,0.17139950574472032,0.9172413793103448
97,0.16622363472331877,0.17402853174456234,0.9241379310344827
98,0.1692471707316294,0.20985697209835052,0.9172413793103448
99,0.18294890528570298,0.17818855365802502,0.9172413793103448
100,0.16392260393102284,0.1606102868400771,0.9310344827586207
101,0.16349478882469543,0.17946574451594516,0.9172413793103448
102,0.1540032481034733,0.17969362489108381,0.9103448275862069
103,0.1728029082439942,0.18333476576311836,0.9172413793103448
104,0.16210706753987972,0.17259235577336673,0.903448275862069
105,0.17185592585026402,0.18502069650025205,0.9172413793103448
106,0.18159179767108943,0.16546651207167526,0.9103448275862069
107,0.15835026799611848,0.19603228003814302,0.9172413793103448
108,0.1598483834109486,0.17385781273759646,0.9379310344827586
109,0.18314685225997068,0.1931407400246324,0.9241379310344827
110,0.16910413178066686,0.15819909192364792,0.9241379310344827
111,0.1680329512447527,0.1553755379442511,0.9172413793103448
112,0.15448258286469604,0.1768072422208457,0.9310344827586207
113,0.17868529834261496,0.17201832758969274,0.9310344827586207
114,0.1650751127721104,0.17645488165575882,0.9241379310344827
115,0.15396392039240223,0.18646288894373794,0.9103448275862069
116,0.1673624574984998,0.1813449011794452,0.9103448275862069
117,0.162193696512139,0.17587265629192878,0.9241379310344827
118,0.16862508626527165,0.17225982685541286,0.9172413793103448
119,0.15246900847207193,0.17404912258016653,0.9103448275862069
120,0.1549745212525946,0.17515933205341472,0.9103448275862069
121,0.1519332840936641,0.18174725770950317,0.9172413793103448
122,0.15435741808622666,0.19693013409088397,0.9103448275862069
123,0.1603889413024873,0.17603108441007548,0.9241379310344827
124,0.15890606551443878,0.18486647667555972,0.9172413793103448
125,0.16594052993475575,0.1666739621552928,0.9103448275862069
126,0.15058816931121152,0.16274311496266003,0.903448275862069
127,0.1567500845771538,0.18032247855745512,0.9172413793103448
128,0.1449692959654821,0.18263438189851827,0.9241379310344827
129,0.14139464913471922,0.1845841972992338,0.9172413793103448
130,0.1544996542881613,0.17705124976306125,0.9172413793103448
131,0.1556469765938308,0.1647834325658864,0.9241379310344827
132,0.15284060105069042,0.19093469812952238,0.9172413793103448
133,0.15032228056902755,0.18511019492971487,0.9241379310344827
134,0.15248600952327251,0.17218965343360243,0.9310344827586207
135,0.15674482821805835,0.17274942942734423,0.9172413793103448
136,0.1534804276203456,0.17541035367497082,0.9172413793103448
137,0.16905783231638066,0.1537793556164051,0.9310344827586207
138,0.1629339639505703,0.1847505929141209,0.9172413793103448
139,0.16932818331845004,0.16462995163325606,0.903448275862069
140,0.15816377059952036,0.17446478430567117,0.9241379310344827
141,0.1695142508012383,0.17777050106689848,0.9379310344827586
142,0.15812946149237353,0.16107314825057983,0.9172413793103448
143,0.1525667792262688,0.16845481431689754,0.9241379310344827
144,0.15169249168814045,0.17936006393925896,0.9103448275862069
145,0.15365333120300345,0.1914620312123463,0.9241379310344827
146,0.13904694341480323,0.1837559162542738,0.9241379310344827
147,0.14925642883124418,0.17856123837931404,0.9103448275862069
148,0.15776416888996347,0.18236483376601648,0.9241379310344827
149,0.16153678014772396,0.17818872579212847,0.9172413793103448
150,0.14930048801821388,0.1806557990353683,0.9172413793103448
151,0.15552169247849346,0.1667678852019639,0.9172413793103448
152,0.14570441563958175,0.16521365837804203,0.9241379310344827
153,0.15392821065265022,0.17067513075368157,0.9241379310344827
154,0.15819464011551582,0.1862161185207038,0.9103448275862069
155,0.15563490690842066,0.16082233139153185,0.9379310344827586
156,0.16457566463273682,0.17777371869005007,0.9172413793103448
157,0.14126498978074692,0.17578561192956463,0.9241379310344827
158,0.1472933032384066,0.17607992373663803,0.9103448275862069
159,0.15467629367358063,0.16068248450756073,0.9310344827586207
160,0.1494715630957117,0.18620955224694877,0.9241379310344827
161,0.15332531377877276,0.18287853023101544,0.9103448275862069
162,0.14836840096810092,0.1800612814981362,0.9241379310344827
163,0.13751932308843282,0.1691777551996297,0.9241379310344827
164,0.16232942851030663,0.18979928102986565,0.9172413793103448
165,0.1548829904361947,0.15494792368905297,0.9310344827586207
166,0.1581872328605554,0.1816501596878315,0.9241379310344827
167,0.16186028030024815,0.16764652780417738,0.9241379310344827
168,0.1438375096257827,0.1684867898965704,0.9379310344827586
169,0.1514555308457515,0.17155911182535105,0.9172413793103448
170,0.14822587222881514,0.17123457738037767,0.9310344827586207
171,0.15181882268659871,0.18411641799170395,0.9172413793103448
172,0.15367712367530148,0.16836460602694545,0.9241379310344827
173,0.1480096893206443,0.17733768039736256,0.9241379310344827
174,0.15975472341253333,0.16207025123053584,0.9241379310344827
175,0.15925010071735676,0.17438563858640604,0.9241379310344827
176,0.14046635445564576,0.18197573721408844,0.9241379310344827
177,0.15938201222619783,0.1599316581569869,0.9310344827586207
178,0.1529216307840527,0.1803010393833292,0.9103448275862069
179,0.15085528512829788,0.16519167608228222,0.9241379310344827
180,0.1566727903403648,0.16276712510092506,0.9241379310344827
181,0.16153170655749433,0.16560643448911863,0.9310344827586207
182,0.1472007439994853,0.1545732113821753,0.9241379310344827
183,0.16057720282816723,0.18415293328720947,0.9103448275862069
184,0.150212163922109,0.1845597676162062,0.903448275862069
185,0.1565823075425339,0.1628492207362734,0.9241379310344827
186,0.14784855862492569,0.17097883337530598,0.9241379310344827
187,0.1455454243321533,0.1823457345880311,0.903448275862069
188,0.15942484987516925,0.1760335261451787,0.9103448275862069
189,0.16548459344122507,0.17261362435488864,0.9103448275862069
190,0.15097991929529872,0.16745114968768482,0.9310344827586207
191,0.16062552499750707,0.1722641340617476,0.9172413793103448
192,0.16283829954184897,0.18608883382945224,0.9241379310344827
193,0.16181240662013832,0.17775337603585473,0.9310344827586207
194,0.1514852591471313,0.177609671806467,0.9241379310344827
195,0.15626967685577803,0.15854431431868982,0.9172413793103448
196,0.15598510090925105,0.16927257128830614,0.9241379310344827
197,0.13303094512897812,0.182016731336199,0.9172413793103448
198,0.14261718318886954,0.175318480051797,0.9103448275862069
199,0.14357777554796983,0.1703867711897554,0.896551724137931
200,0.15740039692043442,0.17414807656715656,0.9103448275862069
201,0.15281378762311723,0.18026008585403705,0.896551724137931
202,0.1546618779483315,0.15906832392873435,0.9103448275862069
203,0.14764413834638793,0.17820655734374605,0.9172413793103448
204,0.14053001517608557,0.1636054341135354,0.9310344827586207
205,0.14759211997463278,0.17147280558429914,0.9379310344827586
206,0.14733515809966277,0.17361272922877607,0.9103448275862069
207,0.1565372714236991,0.1774992141230353,0.9172413793103448
208,0.1582678095628954,0.17675045389553595,0.9172413793103448
209,0.1387604059881135,0.17205118465012517,0.9241379310344827
210,0.1545171178111883,0.17411900388783422,0.9103448275862069
211,0.15428601884066243,0.18930272501090478,0.9103448275862069
212,0.14288016383166183,0.15692059592954044,0.9379310344827586
213,0.15305059209261854,0.18225413252567424,0.903448275862069
214,0.1401806629632842,0.1779239311300475,0.9103448275862069
215,0.1633411263919448,0.16613631978117185,0.9241379310344827
216,0.14780062656492404,0.158340011691225,0.9241379310344827
217,0.16278625583301667,0.17085011149274892,0.9103448275862069
218,0.15302724113101013,0.16934787148031696,0.9241379310344827
219,0.16278544290322963,0.1862564230787343,0.903448275862069
220,0.14442121848617107,0.17930433308256083,0.9241379310344827
221,0.1567082466455559,0.17050627490569806,0.9241379310344827
222,0.15403544527720914,0.1740179454972004,0.9172413793103448
223,0.16143537769476846,0.15795463426359768,0.9172413793103448
224,0.1467260773204369,0.16402965527156305,0.9310344827586207
225,0.1551043475684646,0.1548394756070499,0.9241379310344827
226,0.16593132849323422,0.16596378540170603,0.9103448275862069
227,0.15979319803212602,0.15354621153453302,0.9172413793103448
228,0.14870229470607352,0.17219529480769716,0.9310344827586207
229,0.13825925069618716,0.17608546388560328,0.9172413793103448
230,0.15692958058406636,0.1902992350274119,0.9172413793103448
231,0.16328413748781975,0.17931256880020274,0.903448275862069
232,0.14128728158618897,0.16016710446826343,0.9172413793103448
