target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
0,[0.9972 0.0028],0,0.000202747,0.150254545,0.121851847,0.028402698
0,[0.9859 0.0141],0,0.000939137,0.18917337,0.159219195,0.029954175
0,[0.628 0.372],0.248888889,0.403227915,0.530627704,0.443934388,0.086693316
0,[0.9964 0.0036],0,0.000488393,0.112537503,0.090704671,0.021832832
0,[0.8693 0.1307],0.018888889,0.068933886,0.451115051,0.399265893,0.051849158
0,[0.7685 0.2315],0.153333333,0.354403152,0.526505968,0.465732458,0.060773509
0,[0.9754 0.0246],0,0.000322669,0.212198558,0.190259161,0.021939397
0,[0.8737 0.1263],0.003333333,0.022947984,0.376980596,0.326624485,0.050356112
0,[0.9928 0.0072],0.007777778,0.025085982,0.261342665,0.184856584,0.076486081
0,[0.9987 0.0013],0,1.43E-05,0.044930107,0.03595472,0.008975388
0,[0.9429 0.0571],0,0.001665549,0.29370406,0.268046377,0.025657683
0,[0.986 0.014],0,0.00095673,0.192204715,0.165861337,0.026343378
0,[0.9537 0.0463],0,0.001172312,0.215802046,0.186925686,0.02887636
0,[0.987 0.013],0,0.001954732,0.23482724,0.201459037,0.033368203
0,[0.9885 0.0115],0,8.37E-06,0.113940011,0.100451369,0.013488642
0,[0.9946 0.0054],0,4.89E-05,0.080742092,0.064605455,0.016136638
0,[0.9075 0.0925],0.002222222,0.017378601,0.393938344,0.350718437,0.043219907
0,[0.9878 0.0122],0,0.000104629,0.151036088,0.128525612,0.022510476
0,[0.9716 0.0284],0,0.000602117,0.231176414,0.207984532,0.023191882
0,[0.991 0.009],0,2.21E-05,0.091650232,0.074586463,0.017063769
0,[0.9707 0.0293],0,0.002251677,0.163606064,0.133540928,0.030065136
0,[0.8485 0.1515],0.001111111,0.011687103,0.32378159,0.276896754,0.046884835
0,[0.7136 0.2864],0.148888889,0.37417849,0.530152301,0.493140946,0.037011354
0,[0.9727 0.0273],0,3.79E-05,0.137548263,0.118849482,0.018698781
0,[0.9911 0.0089],0,5.19E-05,0.119183354,0.102952039,0.016231314
0,[0.8998 0.1002],0.007777778,0.039342057,0.432470627,0.389356339,0.043114288
0,[0.0193 0.9807],0.991111111,0.02210243,0.083607624,0.075499035,0.00810859
0,[0.9898 0.0102],0,3.53E-05,0.125199952,0.107186639,0.018013312
0,[0.9946 0.0054],0,3.90E-05,0.088363235,0.072258441,0.016104794
0,[0.997 0.003],0,2.42E-06,0.058679293,0.047942421,0.010736872
0,[0.8172 0.1828],0.018888889,0.070175974,0.475756553,0.437408721,0.038347832
0,[0.4558 0.5442],0.224444444,0.448073435,0.53072668,0.470059112,0.060667568
0,[0.9839 0.0161],0,0.000324883,0.189499879,0.166334794,0.023165085
0,[0.8549 0.1451],0.004444444,0.040399594,0.465668524,0.436578819,0.029089705
0,[0.9917 0.0083],0,3.35E-05,0.105171314,0.091214675,0.013956639
0,[0.9755 0.0245],0,0.000162109,0.197818788,0.177994734,0.019824053
0,[0.9984 0.0016],0.001111111,0.001652997,0.102382594,0.072040641,0.030341953
0,[0.6951 0.3049],0.18,0.442474906,0.530711072,0.49413664,0.036574432
0,[0.9978 0.0022],0,5.13E-06,0.086239448,0.072984041,0.013255407
0,[0.9984 0.0016],0,0.000453459,0.129771906,0.101925497,0.02784641
0,[0.992 0.008],0,8.01E-06,0.102823203,0.08868316,0.014140043
0,[0.9988 0.0012],0,0.000284099,0.115080492,0.091821613,0.02325888
0,[0.9957 0.0043],0,6.02E-06,0.08054837,0.067702766,0.012845605
0,[0.9662 0.0338],0,0.000677729,0.273575705,0.246837476,0.026738229
0,[0.9798 0.0202],0,0.000767513,0.236010846,0.209942468,0.026068378
0,[0.9488 0.0512],0,0.014413651,0.35826667,0.314691963,0.043574707
0,[0.6184 0.3816],0.16,0.245564606,0.528806708,0.474440585,0.054366124
0,[0.9982 0.0018],0,5.89E-06,0.06371316,0.051950063,0.011763097
0,[0.9662 0.0338],0,0.001437347,0.277088967,0.250377137,0.026711829
1,[0.0094 0.9906],0,2.57E-05,0.11196637,0.095073804,0.016892566
1,[0.1092 0.8908],0.013333333,0.041352399,0.294418368,0.214029808,0.080388561
1,[0.048 0.952],0,0.002108798,0.252825117,0.220232534,0.032592583
1,[0.0031 0.9969],0,0.001444852,0.098264781,0.069533494,0.028731287
1,[0.0224 0.9776],0,0.000160288,0.1567885,0.134476223,0.022312277
1,[0.0028 0.9972],0,0.000123548,0.095796809,0.070818699,0.02497811
1,[0.0054 0.9946],0,9.99E-06,0.088500606,0.074088535,0.014412071
1,[0.072 0.928],0.001111111,0.016638168,0.374989682,0.331994557,0.042995125
1,[0.0457 0.9543],0,0.000272449,0.181295769,0.153292716,0.028003054
1,[0.052 0.948],0.035555556,0.08754691,0.396292141,0.300711601,0.095580541
1,[0.1085 0.8915],0.014444444,0.041194289,0.348997364,0.278397733,0.070599631
1,[0.6821 0.3179],0.714444444,0.504890018,0.418419945,0.353540285,0.06487966
1,[0.0179 0.9821],0.012222222,0.033743712,0.28296054,0.195428508,0.087532032
1,[0.0871 0.9129],0.008888889,0.037233306,0.388811068,0.329338973,0.059472095
1,[0.0306 0.9694],0.001111111,0.002447367,0.180832513,0.14588724,0.034945273
1,[0.028 0.972],0,0.000509149,0.149406284,0.120637381,0.028768903
1,[0.011 0.989],0.004444444,0.012711226,0.256600007,0.201946371,0.054653636
1,[0.0601 0.9399],0,0.002887014,0.289428915,0.255186567,0.034242348
1,[0.0315 0.9685],0,0.000170457,0.161830246,0.139078973,0.022751273
1,[0.0031 0.9969],0,0.001737476,0.085305464,0.055906674,0.02939879
1,[0.0538 0.9462],0,0.001867666,0.280139208,0.250662628,0.029476579
1,[0.4923 0.5077],0.143333333,0.291832179,0.517880264,0.441352714,0.07652755
1,[0.1017 0.8983],0,0.005542663,0.323775893,0.287650679,0.036125214
1,[0.058 0.942],0.001111111,0.004488105,0.325495096,0.29251035,0.032984746
1,[0.0061 0.9939],0,0.000445287,0.10856507,0.085089561,0.023475508
1,[0.7367 0.2633],0.652222222,0.60800915,0.451370617,0.394771943,0.056598673
1,[0.0191 0.9809],0,0.000302143,0.156833355,0.133771599,0.023061756
1,[0.0404 0.9596],0.002222222,0.010211205,0.281460508,0.23815691,0.043303598
1,[0.0137 0.9863],0,8.85E-05,0.139310838,0.119221029,0.020089809
1,[0.8154 0.1846],0.856666667,0.323936053,0.356992751,0.323139794,0.033852958
1,[0.1118 0.8882],0.398888889,0.348190667,0.52190814,0.399712833,0.122195307
1,[0.0227 0.9773],0,0.001014387,0.16751222,0.140635954,0.026876266
1,[0.0322 0.9678],0,0.00154689,0.22358439,0.192484509,0.031099881
1,[0.0729 0.9271],0.001111111,0.006719112,0.295712086,0.253155947,0.04255614
1,[0.0114 0.9886],0,0.00031104,0.142707796,0.117870653,0.024837143
1,[1.0221e-04 9.9990e-01],0,0.000829361,0.035252738,0.021987725,0.013265012
1,[0.0164 0.9836],0,4.52E-05,0.135514794,0.117007472,0.018507322
1,[0.0406 0.9594],0,0.000762342,0.202106165,0.173927689,0.028178476
1,[0.0719 0.9281],0.004444444,0.012165969,0.340097003,0.298156884,0.041940119
1,[0.1438 0.8562],0.001111111,0.007937254,0.274889287,0.225959341,0.048929946
1,[0.0808 0.9192],0,0.002201348,0.284409881,0.252848119,0.031561762
1,[0.0035 0.9965],0,3.24E-06,0.07607974,0.064240857,0.011838883
