target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
0,[0.96770734 0.03229269],0.0,0.0019221958991861388,0.05694486380862988,0.054811779113351985,0.002133084695277891
0,[0.9902766  0.00972348],0.016666666666666666,0.038169811222648474,0.13104406188516085,0.11952461018579154,0.011519451699369312
0,[0.12736596 0.872634  ],0.63,0.5417931002552732,0.5266543885525884,0.3859592944870317,0.1406950940655567
0,[0.9971886  0.00281141],0.0,7.099122630611409e-05,0.02411045474108396,0.023418063337625975,0.0006923914034579863
0,[0.9478051  0.05219483],0.01,0.03173723222766428,0.13189965407537196,0.12183695992230471,0.01006269415306725
0,[0.83169246 0.1683076 ],0.1711111111111111,0.3814429250867619,0.3805813969945517,0.34832211672209346,0.032259280272458224
0,[0.95918345 0.0408165 ],0.0,0.0015200985619917686,0.07248434010396544,0.07011491362519716,0.002369426478768283
0,[0.89777225 0.10222777],0.024444444444444446,0.06847082877110407,0.20179614435951554,0.1863037106936488,0.01549243366586675
0,[0.87016535 0.12983464],0.016666666666666666,0.04194772035457956,0.12072050229748175,0.10763808301598692,0.01308241928149484
0,[0.9986866  0.00131345],0.0,1.6129019968333967e-05,0.01008764238635804,0.009850419191781994,0.0002372231945760462
0,[0.93452066 0.06547936],0.0,0.002698754709096229,0.10221330950223109,0.09882542326288463,0.003387886239346466
0,[0.9314409  0.06855908],0.0022222222222222222,0.008169149978076235,0.13999730670642782,0.13480135610964494,0.005195950596782878
0,[0.97497493 0.02502511],0.0,0.0013140240000849015,0.06403775079768248,0.0615761362435939,0.0024616145540885814
0,[0.7385067  0.26149333],0.04666666666666667,0.13768018835193424,0.2893699466550026,0.2699884263095125,0.019381520345490122
0,[0.99027854 0.00972146],0.0,4.673441192507584e-05,0.030199962698255898,0.029553694891976175,0.0006462678062797225
0,[9.9941564e-01 5.8438868e-04],0.0,0.00017695976877953032,0.016304992572157274,0.015640447578380002,0.0006645449937772718
0,[0.9318879  0.06811205],0.0011111111111111111,0.007083760825139072,0.12596694055120852,0.1212501551175608,0.004716785433647716
0,[0.99518967 0.00481037],0.0,0.0002733470896383075,0.032008196351114224,0.03094223175769302,0.0010659645934212036
0,[0.96531993 0.03468007],0.0,0.0011283274729049337,0.07470422229335065,0.07233527414133009,0.0023689481520205585
0,[0.99849176 0.00150817],0.0,1.4458644361677322e-05,0.011591680381888318,0.011345308516455044,0.0002463718654332741
0,[0.9948664  0.00513358],0.0,0.000660506863869761,0.019226377214652833,0.01851092535622017,0.0007154518584326641
