target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
0,[0.9702243  0.02977573],0.0011111111111111111,0.002501963765237072,0.09976695303394875,0.09674730314793091,0.0030196498860178417
0,[0.99356633 0.00643371],0.0,1.1977563886743216e-05,0.021078414042517243,0.02071471507521958,0.0003636989672976647
0,[0.6171513 0.3828487],0.4311111111111111,0.5875643405012761,0.48877348987354613,0.4203296403009996,0.06844384957254651
0,[0.9801492  0.01985076],0.0,0.00048051214991484236,0.05611345130423851,0.05447798766031647,0.0016354636439220444
0,[0.69341296 0.30658704],0.1111111111111111,0.2569411182896972,0.33535922538294827,0.3059532232796294,0.02940600210331884
0,[0.7379506  0.26204935],0.13777777777777778,0.3363796131110977,0.38382103418885444,0.35973748667094374,0.024083547517910697
0,[0.9172492  0.08275086],0.0,0.0068301313308826335,0.14869310424826881,0.14382551152764578,0.004867592720623037
0,[0.9024588 0.0975412],0.1322222222222222,0.3180360325779492,0.3661462481726954,0.3388053707452745,0.027340877427420918
0,[0.9859928  0.01400716],0.0022222222222222222,0.005917923425083972,0.0793329794820458,0.07531789401283404,0.004015085469211768
0,[0.9979438  0.00205614],0.0,3.229713396294399e-05,0.010753154110739186,0.010577935364449792,0.00017521874628939442
0,[0.9563727  0.04362733],0.0,0.0018648480856254404,0.11143889960005499,0.10852228881973533,0.002916610780319656
0,[0.89088935 0.10911065],0.0,0.004397560536578665,0.15285675048107902,0.14858086407074947,0.004275886410329555
0,[0.9705842  0.02941582],0.0,0.0001572582974839347,0.04874329066079019,0.047660659873608804,0.0010826307871813837
0,[0.66987103 0.33012894],0.10888888888888888,0.28342949580982096,0.37316503213705754,0.3510392061295809,0.022125826007476646
0,[0.98838204 0.01161792],0.0,6.061592174499511e-05,0.033323785700576036,0.032693187126127274,0.0006305985744487624
0,[0.98988754 0.01011247],0.0,1.7732129886923976e-05,0.02317599775653657,0.022623000978831808,0.0005529967777047617
0,[0.9126808  0.08731923],0.0033333333333333335,0.028008200791512308,0.2155982680392085,0.20732643997849137,0.008271828060717135
0,[0.9936354  0.00636461],0.0,5.694727160652604e-05,0.02990649848961879,0.029296183119056157,0.0006103153705626328
0,[0.9341789  0.06582111],0.0,0.002998138159365195,0.1344081930208569,0.13074696185579535,0.0036612311650615625
0,[0.99535584 0.00464419],0.0,9.48860593064689e-06,0.020518665602151657,0.02016501015294149,0.0003536554492101669
0,[0.952115   0.04788505],0.0011111111111111111,0.005426764861318725,0.07822362151602878,0.07415338873492627,0.004070232781102509
0,[0.95964575 0.04035422],0.0,0.0007460503883407116,0.0550130579338977,0.05369054359550974,0.0013225143383879603
0,[0.6924728  0.30752718],0.13666666666666666,0.3490376575783809,0.3951871956017266,0.3744179687442558,0.02076922685747079
0,[0.9774656 0.0225344],0.0,0.00014391034526363514,0.05170172547201654,0.05074668968840185,0.0009550357836146939
0,[0.984395   0.01560501],0.0,2.492775084794667e-05,0.03749174493580241,0.03686792623991813,0.000623818695884279
0,[0.44994515 0.55005485],0.5355555555555556,0.7274152075771223,0.5067660138371741,0.472470265498018,0.03429574833915611
0,[0.29744223 0.70255774],0.8355555555555556,0.33473759716484636,0.506279818883185,0.38099634813542094,0.12528347074776403
0,[0.99529266 0.00470733],0.0,2.3595598997543973e-05,0.01771142503886507,0.01746619658933714,0.0002452284495279289
0,[0.99087185 0.00912819],0.0,7.609297104104151e-05,0.02209827384936262,0.021580798207133326,0.0005174756422292939
0,[0.9880251 0.0119749],0.0,7.208511859224267e-05,0.04037237103365794,0.03952902454563405,0.0008433464880238939
0,[0.40055367 0.59944636],0.6344444444444445,0.6715938656014685,0.520176146059888,0.4839562558228788,0.03621989023700922
0,[0.6565755  0.34342453],0.22444444444444445,0.47840340906101425,0.4403147122618614,0.4174079560324795,0.02290675622938193
0,[0.98157513 0.0184248 ],0.0,0.0002559934882534235,0.060984075219083,0.0595687009981448,0.0014153742209382023
0,[0.76005983 0.23994015],0.11333333333333333,0.3113506557612738,0.39571010885167496,0.3792403192787862,0.01646978957288875
0,[0.98928636 0.01071362],0.0,4.729050764363732e-05,0.030839456000428974,0.030364044896094695,0.0004754111043342793
0,[0.9689734  0.03102656],0.0,0.00035120780687074283,0.07292670097981593,0.07154553518302592,0.0013811657967900126
0,[0.9958947  0.00410539],0.0033333333333333335,0.00856107066134474,0.04653299650419057,0.043205787893851634,0.0033272086103389373
0,[0.62610614 0.37389386],0.5055555555555555,0.744962408948987,0.49706877206827466,0.4747811533819989,0.022287618686275767
0,[0.99317557 0.00682446],0.0,1.045600327770795e-05,0.023795713053860423,0.02341928602678445,0.00037642702707597203
0,[0.99608326 0.00391672],0.0,6.648216045552945e-06,0.014709751370705775,0.014525281167052975,0.0001844702036528003
0,[0.9900446  0.00995544],0.0,2.512364487818383e-05,0.03388055803491302,0.033351566273148225,0.0005289917617647966
0,[0.97881615 0.02118381],0.0,0.0002854923498371024,0.056927552679928974,0.055785743737477266,0.001141808942451708
0,[0.98129076 0.01870928],0.0,0.00011219574069884054,0.054493036142266964,0.05329197917659302,0.0012010569656739425
0,[0.919034   0.08096602],0.0,0.006770922113312119,0.1661278669773174,0.1611675756078793,0.004960291369438097
0,[0.97501045 0.02498951],0.0,0.00041022241827881064,0.060812194682919145,0.05931329601269785,0.0014988986702212936
0,[0.63794255 0.36205748],0.18444444444444444,0.44943534219241577,0.4160739296053994,0.38993871505402083,0.02613521455137857
0,[0.75547326 0.24452677],0.042222222222222223,0.175836954446253,0.35398916004633657,0.3404839644133582,0.013505195632978362
0,[0.99584097 0.00415898],0.0,2.32434528402558e-06,0.013162189671977069,0.012996184761846203,0.00016600491013086562
0,[0.9505293  0.04947077],0.0,0.0005460474818178689,0.09405087315637836,0.09195769381055849,0.0020931793458198733
1,[0.02877639 0.97122365],0.0,3.538664673124258e-05,0.0382307409504153,0.03768483576982971,0.0005459051805855944
1,[0.0212741 0.9787259],0.0,0.00012767650980471742,0.042126680063784026,0.04130975978495676,0.0008169202788272656
1,[0.08414532 0.9158547 ],0.0011111111111111111,0.00402076336161889,0.12235992691683148,0.11883630337029154,0.003523623546539942
1,[0.02251676 0.9774833 ],0.0011111111111111111,0.008819967702434853,0.08268835562592136,0.07794355314355654,0.004744802482364821
1,[0.02567315 0.9743268 ],0.0,0.0001784218086887782,0.0539437020575798,0.05273122974345484,0.0012124723141249613
1,[0.01637804 0.9836219 ],0.0,0.00011055018665498264,0.027617057379646322,0.02694501367356854,0.0006720437060777802
1,[0.01024922 0.9897508 ],0.0,1.473099894958563e-05,0.036854581461102744,0.03629564590748537,0.0005589355536173707
1,[0.1615532 0.8384468],0.0033333333333333335,0.030761693312626254,0.2160810878336745,0.20741236681042868,0.008668721023245812
1,[0.05518527 0.9448147 ],0.0,0.0015243341224745145,0.0737749032904978,0.07137839491867647,0.0023965083718213293
1,[0.01332181 0.98667824],0.0,0.004220754414127567,0.08586885766061648,0.08151707315667804,0.004351784503938444
1,[0.17901409 0.820986  ],0.03222222222222222,0.07177275264263995,0.19120796796565265,0.17432487183599354,0.016883096129659103
1,[0.65668535 0.34331468],0.6988888888888889,0.5176684202646429,0.5292932903474272,0.46383596250277614,0.06545732784465108
1,[0.0180262  0.98197377],0.01888888888888889,0.055250065591433556,0.14670273828091784,0.1315346531456627,0.015168085135255138
1,[0.09580012 0.9041999 ],0.0,0.004671453233220991,0.13395462102595326,0.1292502613388304,0.00470435968712285
1,[0.05690875 0.9430913 ],0.0044444444444444444,0.009183530951851438,0.10733717787047108,0.10225642340301927,0.005080754467451806
1,[0.03424462 0.96575534],0.0,0.0015084335048166442,0.061104307215409624,0.05901295518525515,0.002091352030154474
1,[0.04725032 0.9527496 ],0.0011111111111111111,0.00858783304184302,0.10343811619709763,0.0983413028496215,0.005096813347476123
1,[0.20172428 0.79827577],0.0033333333333333335,0.038647360885374155,0.27471786321691427,0.2676919849682041,0.007025878248710149
1,[0.17282419 0.8271758 ],0.0077777777777777776,0.04448077941030733,0.25023897058033273,0.24110411207975463,0.009134858500578102
1,[0.00461099 0.995389  ],0.0,0.0008313721971924233,0.02770583536146749,0.026455682723430053,0.0012501526380374363
