target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
0,[0.9649513 0.0350487],0.0,0.0013309035811489628,0.09014188485937542,0.08794634896400298,0.0021955358953724413
0,[0.9268363  0.07316377],0.0011111111111111111,0.010795597248597077,0.1279786646140135,0.12228589913455072,0.0056927654794627774
0,[0.19269882 0.80730116],0.8211111111111111,0.3766630254153837,0.5206726169772663,0.426469248954151,0.0942033680231153
0,[0.9914368  0.00856323],0.0,0.0001145183677474839,0.03896055201658055,0.03813349282303914,0.0008270591935414101
0,[0.8900225 0.1099775],0.01,0.04022057836574981,0.19572601669731268,0.18465858914898922,0.01106742754832346
0,[0.7326819 0.2673181],0.27,0.48227300998324935,0.42533872099870434,0.3860331610355773,0.03930555996312707
0,[0.9567488  0.04325122],0.0,0.0006842840239478568,0.06232751769629783,0.06060514906911168,0.0017223686271861521
0,[0.930404   0.06959602],0.016666666666666666,0.06167523853444542,0.2391105106887843,0.2265538208731457,0.012556689815638594
0,[0.94238806 0.05761195],0.04,0.09325053888208854,0.2012082861610351,0.180444928211525,0.02076335794951009
0,[0.9878862  0.01211375],0.0,2.271018241913112e-05,0.029859106520390408,0.02927474978119238,0.0005843567391980269
0,[0.90605426 0.09394574],0.0,0.0071503681524937674,0.16513360302593247,0.1604112281561317,0.004722374869800761
0,[0.9255678  0.07443223],0.0033333333333333335,0.021373540347301566,0.1929679524232572,0.18472553339583758,0.008242419027419623
0,[0.92127895 0.07872106],0.0011111111111111111,0.005334229083148733,0.13080731701733253,0.12684088114048356,0.003966435876848973
0,[0.9250097 0.0749903],0.04888888888888889,0.15742173418129013,0.30832578844177594,0.2887514110511745,0.019574377390601416
0,[0.9798013  0.02019873],0.0,5.6193055562321544e-05,0.05787650995172723,0.056824750050375725,0.0010517599013515067
0,[0.99209094 0.00790902],0.0,0.00011253081420153946,0.0354759873423889,0.03457025683499344,0.0009057305073954594
0,[0.91316134 0.0868386 ],0.0,0.009956240935457692,0.16390679703274966,0.15811074522252808,0.005796051810221581
0,[0.98426825 0.01573177],0.0,5.821066245028302e-05,0.04853922249662579,0.04758133287589834,0.000957889620727452
0,[0.9373762  0.06262383],0.0,0.001460445260303201,0.13413234359778864,0.1307266894008249,0.003405654196963731
0,[0.9949883  0.00501172],0.0,2.098295471065038e-05,0.023390578360234962,0.023044713187663095,0.0003458651725718673
0,[0.99388194 0.00611809],0.0,6.328658303070717e-05,0.02822684067888285,0.027535811700487165,0.0006910289783956837
0,[0.9379125  0.06208743],0.008888888888888889,0.0376429618571956,0.20880837148531348,0.1979826440549463,0.010825727430367166
0,[0.781356   0.21864408],0.07666666666666666,0.24187354350616078,0.3596407464298334,0.3400967454749406,0.019544000954892782
0,[0.9767935  0.02320645],0.0,7.222397922304242e-05,0.053627608694209634,0.05254198970846951,0.001085618985740125
0,[0.9683083  0.03169162],0.0,0.000275012916163717,0.08627026516773027,0.08456907727888945,0.0017011878888408272
0,[0.62922645 0.37077358],0.13333333333333333,0.3250255006631262,0.37014217907416735,0.34249435561061903,0.027647823463548327
0,[0.03137502 0.96862495],0.9511111111111111,0.10597128398900817,0.38130961453396756,0.26269399715148,0.11861561738248755
0,[0.96749663 0.03250341],0.0,0.000205873421321408,0.051522621664516446,0.050498432731881385,0.0010241889326350617
0,[0.98957354 0.01042641],0.0,0.00013552895289685658,0.02764378455848197,0.026861921868141528,0.0007818626903404423
0,[0.9761444  0.02385563],0.0,0.00016277944827503932,0.05463975346682646,0.05334654067257925,0.0012932127942472116
0,[0.6504303 0.3495697],0.15555555555555556,0.29764664103613975,0.3532800110833351,0.3150617684346255,0.0382182426487096
0,[0.86090213 0.13909784],0.042222222222222223,0.13489421166448834,0.3001388338192596,0.2827820652223773,0.017356768596882288
0,[0.958055   0.04194502],0.0,0.000660311014444274,0.0898849159066972,0.08780576389583832,0.002079152010858884
0,[0.78153473 0.21846527],0.04111111111111111,0.13270654844951746,0.29125764972870416,0.27325424786240904,0.01800340186629512
0,[0.96918094 0.03081908],0.0,0.00012346395922932613,0.07514806114510701,0.07373885680176852,0.0014092043433384938
0,[0.9402638  0.05973616],0.0,0.0006561051126872748,0.10999655634967836,0.10793421564294131,0.0020623407067370536
0,[0.9973469  0.00265305],0.0,0.0024053309008002597,0.05279387979848945,0.05032344038462848,0.002470439413860971
0,[0.40007403 0.59992594],0.5122222222222222,0.6272016630525451,0.5004957843606924,0.4544364227025202,0.046059361658172204
0,[0.9737332  0.02626689],0.0,0.00036623341984321866,0.06639011874726829,0.06481664410006661,0.0015734746472016725
