target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
0,[0.98123425 0.01876572],0.0,0.00022296005231108406,0.05900299631487863,0.057693396798678895,0.0013095995161997373
0,[0.99371696 0.00628298],0.0,0.0002394175527029919,0.03452434284167091,0.03353648793125954,0.0009878549104113746
0,[0.36166698 0.6383331 ],0.7144444444444444,0.5867430727326339,0.5292574319647224,0.4710928134515951,0.05816461851312732
0,[0.993072   0.00692808],0.0,0.00013480515859096447,0.0414136373060779,0.04036009308472369,0.0010535442213542093
0,[0.90985495 0.09014508],0.06333333333333334,0.14276885975368728,0.2546416189532638,0.22997584566868845,0.024665773284575365
0,[0.503621   0.49637902],0.25333333333333335,0.4969522921048956,0.4361831300445214,0.4014908757038011,0.03469225434072032
0,[0.98422736 0.01577267],0.0,0.0015264710246503596,0.057423427032487005,0.05545085052058466,0.0019725765119023436
0,[0.8886355  0.11136449],0.008888888888888889,0.06521013017845134,0.26175310156644094,0.2501048671083224,0.011648234458118523
0,[0.90415967 0.09584032],0.0044444444444444444,0.016975950992664402,0.1318014089860666,0.12463801985907592,0.007163389126990674
0,[0.99802667 0.00197331],0.0,2.180153950719936e-06,0.010225790809699742,0.010080267958395069,0.00014552285130467295
0,[0.97003317 0.02996685],0.0,0.00023867285921352142,0.08291185245517542,0.0815066897041322,0.0014051627510432152
0,[0.9497147  0.05028521],0.0,0.0014093063702007998,0.12356338626515966,0.120661673481971,0.0029017127831886536
0,[0.9877787  0.01222123],0.0,2.6717782760027384e-05,0.03536097931908224,0.03473794798127144,0.0006230313378108032
0,[0.8029882  0.19701183],0.06111111111111111,0.19020428040540502,0.33095859780616477,0.31160775486602227,0.0193508429401425
0,[0.9861757  0.01382425],0.0,4.086973253239498e-05,0.033770704116674405,0.033222907126929324,0.0005477969897450807
0,[0.99875295 0.00124709],0.0,1.137008307419101e-05,0.012207288249808362,0.011955764966535963,0.0002515232832723986
0,[0.8780411  0.12195889],0.0022222222222222222,0.02333920208345108,0.21617215264730635,0.20874144873629646,0.007430703911009889
0,[0.98838437 0.01161564],0.0,3.801758379771971e-05,0.036029524253106536,0.03536243848438565,0.0006670857687208834
0,[0.9718198  0.02818019],0.0,0.0017096654363408905,0.09835353511566411,0.09614529937641701,0.002208235739247097
0,[0.9945898  0.00541015],0.0,6.114325964102666e-06,0.020618836090978025,0.02028801268228435,0.0003308234086936736
0,[0.99354386 0.00645616],0.0,6.856900284001794e-06,0.014983082860276253,0.014767255382359108,0.00021582747791714513
0,[0.9717784  0.02822156],0.0,0.007602965993552017,0.10936485332414358,0.10415972315337092,0.005205130170772662
0,[0.61782545 0.38217458],0.35888888888888887,0.6442539832192441,0.47208730313020925,0.4418141859990715,0.030273117131137728
0,[0.9918401  0.00815985],0.0,3.189700767223507e-05,0.029452149885557367,0.028957396107458865,0.0004947537780985028
0,[0.98695403 0.0130459 ],0.0,2.7956163451484794e-05,0.03804695330290811,0.03746479202973751,0.0005821612731706019
0,[0.77589303 0.22410694],0.06111111111111111,0.18626168313287683,0.3268902192130169,0.3072275287311974,0.01966269048181951
0,[0.04864409 0.9513559 ],0.8977777777777778,0.20904563738841866,0.4480498899583925,0.31035152909062624,0.13769836086776627
0,[0.98541    0.01459001],0.0,8.926938347221828e-05,0.03390171190096915,0.033228671232962144,0.0006730406680070036
0,[0.9956809 0.004319 ],0.0,9.527377286459995e-05,0.018837294682979386,0.018528497146126293,0.0003087975368530928
0,[0.9913016 0.0086984],0.0,6.0701028231403015e-05,0.03097613115051543,0.030330720570261104,0.0006454105802543263
0,[0.8683128 0.1316873],0.18,0.4189092649240491,0.39655862825536936,0.3654967986873748,0.03106182956799458
0,[0.5937584 0.4062416],0.29777777777777775,0.5380158775342255,0.4323969749814394,0.3898980841527545,0.04249889082868491
0,[0.98128945 0.01871053],0.0,4.5565066345765783e-05,0.04534162431154334,0.044601585652109595,0.0007400386594337421
0,[0.830629   0.16937096],0.01,0.051018296567436186,0.23781687868682563,0.22712632962003665,0.010690549066788985
0,[0.9851067 0.0148933],0.0,1.312906015856583e-05,0.035974973506035984,0.03541571279771933,0.0005592607083166543
0,[0.9673953  0.03260461],0.0,0.00014038757272763264,0.061552961581390134,0.060580894140882184,0.0009720674405079496
0,[0.98935807 0.01064192],0.0,0.000602469022577696,0.03335678218448142,0.0321321259744344,0.001224656210047019
0,[0.74849343 0.25150654],0.25666666666666665,0.3629949800330121,0.4316464426930741,0.39771288981663505,0.033933552876439066
0,[0.99567753 0.0043225 ],0.0,1.216654679600684e-05,0.02793842039892808,0.027472981601114926,0.0004654387978131544
0,[0.9926843  0.00731571],0.0,0.00022053623198124277,0.03354810213465061,0.0325702786497966,0.0009778234848540138
0,[0.98578286 0.01421718],0.0,2.2810074456439363e-05,0.035873248455279554,0.03531088399756061,0.0005623644577189418
0,[0.97416127 0.02583873],0.0,8.854298291674255e-05,0.05819871407366087,0.057106291024295985,0.0010924230493648823
0,[0.9899643  0.01003571],0.0,3.825453243218872e-06,0.02502061917619698,0.0247363103564894,0.00028430881970758007
0,[0.95138013 0.04861982],0.0,0.0038006635607817293,0.13377209368880943,0.12983452939947407,0.003937564289335366
0,[0.98653144 0.01346854],0.0,0.0005078706088009241,0.04141864361355536,0.04043747184146736,0.0009811717720880006
0,[0.88498807 0.11501198],0.0033333333333333335,0.021953042792962438,0.21006689752866478,0.2033198031570032,0.006747094371661572
0,[0.7950316  0.20496844],0.07222222222222222,0.24280914254065078,0.3786895878350608,0.3641393826197773,0.014550205215283496
0,[0.9950978  0.00490222],0.0,4.4280761313236e-06,0.016544100857820515,0.016268602118126273,0.0002754987396942424
0,[0.95671237 0.04328761],0.0,0.000824756730226148,0.10528870326495984,0.10304824227650732,0.002240460988452528
1,[0.00322845 0.9967715 ],0.0,9.375598539017212e-06,0.014071398797209126,0.01390929036901187,0.00016210842819725652
1,[0.00592706 0.994073  ],0.0,2.9936766112590496e-06,0.022806810124170355,0.022572295656345397,0.0002345144678249575
1,[0.02275575 0.97724426],0.0,0.00015322001010588537,0.05824806234554281,0.05720526166540969,0.00104280068013312
1,[0.00334828 0.9966517 ],0.0,0.0003568325420035021,0.03780130027121087,0.03623709387655335,0.0015642063946575205
1,[0.01222373 0.9877763 ],0.0,1.1824464379821669e-05,0.021134747765976035,0.020826122211773802,0.0003086255542022326
1,[0.0035148  0.99648523],0.0,1.3790945729951793e-05,0.015563098381154454,0.015232993806196813,0.00033010457495764173
1,[0.00448169 0.9955183 ],0.0,1.2140024687468986e-06,0.013300633018692712,0.01320830923831196,9.23237803807514e-05
1,[0.11558724 0.88441277],0.0011111111111111111,0.02029095861567253,0.20209156755803512,0.1950724396283713,0.007019127929663804
1,[0.00548337 0.9945167 ],0.0,2.712767990979575e-06,0.017014970545280447,0.016810762645212217,0.00020420790006822967
1,[0.05935962 0.94064033],0.0,0.0003705379703131419,0.07559668863879833,0.07369472712844868,0.0019019615103496451
1,[0.10438438 0.8956156 ],0.017777777777777778,0.04640587395653553,0.1310536391690308,0.11790421114719352,0.013149428021837273
1,[0.666277 0.333723],0.9011111111111111,0.24881082957046377,0.5160854527177907,0.4595978800288894,0.05648757268890131
1,[0.12259308 0.87740695],0.022222222222222223,0.0543511738322345,0.12993078593937885,0.11244117149362072,0.017489614445758125
1,[0.07658157 0.9234184 ],0.0,0.002049114792259356,0.11529886746710419,0.11164054925819163,0.0036583182089125615
1,[0.01544744 0.9845525 ],0.0,0.00012107733975898393,0.03405736963614459,0.033248693775643066,0.000808675860501526
1,[0.02232551 0.9776744 ],0.0,7.705867969913827e-05,0.02828574742403228,0.02765237025488051,0.0006333771691517699
1,[0.01751785 0.9824822 ],0.0011111111111111111,0.003471784958207913,0.05777086960843475,0.054902693442164335,0.002868176166270414
1,[0.10370847 0.89629155],0.0,0.0036198835407883706,0.15648630459163476,0.15282485844825966,0.003661446143375102
1,[0.03567985 0.9643202 ],0.0,0.0010065480502434376,0.09076036134416729,0.08801458845519064,0.0027457728889766497
1,[0.00293724 0.99706274],0.0,0.0002992438531374812,0.011222475282534124,0.010765071970998194,0.0004574033115359293
1,[0.04328566 0.95671433],0.0,0.0015088118721483701,0.10282576121978491,0.0998585767911959,0.002967184428589009
1,[0.2078839 0.7921161],0.40555555555555556,0.686536968137517,0.48289275810560595,0.45487218374414384,0.028020574361462103
1,[0.13964437 0.86035556],0.0,0.0027714468755940355,0.11802922103653941,0.1146221802294531,0.0034070408070863145
1,[0.03367418 0.9663258 ],0.0033333333333333335,0.007665941893082719,0.10615434569133075,0.10170654112363246,0.004447804567698291
1,[0.00371003 0.99628997],0.0,3.2605812169398404e-06,0.01252142665413942,0.0123761765565701,0.00014525009756932022
1,[0.3757898 0.6242102],0.13111111111111112,0.30079920123805615,0.3373757219643147,0.30283883245081755,0.03453688951349715
1,[0.01621048 0.9837895 ],0.0,0.00011119972922907759,0.048599475543464006,0.04776090426123047,0.0008385712822335384
1,[0.07828398 0.9217161 ],0.0022222222222222222,0.011092704501106417,0.13763572693610515,0.1315423063736261,0.006093420562479052
1,[0.00970059 0.99029934],0.0,4.30667114404511e-06,0.025737104274149283,0.025437972699720465,0.0002991315744288181
1,[0.8437098  0.15629013],0.9911111111111112,0.04132086862095819,0.3988146966693877,0.3385703564528705,0.0602443402165172
1,[0.22405429 0.7759457 ],0.14,0.21351856765416974,0.3169931121059835,0.2712084927325646,0.04578461937341893
1,[0.00483952 0.9951605 ],0.0,3.823473295731621e-05,0.027534089186749617,0.027003208303054242,0.0005308808836953748
1,[0.08861459 0.91138536],0.0033333333333333335,0.01028169152649692,0.12503032303460968,0.11929820577484633,0.005732117259763345
1,[0.11094596 0.88905406],0.0,0.002815180505391722,0.13079316069538338,0.1273136184520427,0.003479542243340683
1,[0.02651826 0.9734817 ],0.0,0.00014105111484491825,0.054623796701501096,0.0532701588777648,0.0013536378237362923
