epoch,train_loss,test_loss,test_accuracy
0,0.6756033791254644,0.6462925590317825,0.6344827586206897
1,0.6070128787462026,0.5598155753365879,0.7931034482758621
2,0.5926756573049989,0.5280150853354355,0.7379310344827587
3,0.5061325892193677,0.4604394754459118,0.8275862068965517
4,0.5210625356803201,0.4307184085763734,0.8275862068965517
5,0.45097585879776575,0.43966568132926676,0.8275862068965517
6,0.45344474248281896,0.35446910919814273,0.8689655172413793
7,0.43030711171561725,0.3748506934478365,0.8482758620689655
8,0.42486150960807934,0.35964485078022396,0.8551724137931035
9,0.4086340170812933,0.35117482419671686,0.8689655172413793
10,0.3888928146190839,0.33950810699627315,0.8620689655172413
11,0.3801237969365838,0.3470618745376324,0.8413793103448276
12,0.39075709807954423,0.2803002328708254,0.8896551724137931
13,0.37751987811229,0.2750155792154115,0.8896551724137931
14,0.35593077938442363,0.26901195275372475,0.8827586206896552
15,0.34329436300960303,0.3002815195198717,0.8758620689655172
16,0.3374312335293587,0.273451239898287,0.8827586206896552
17,0.3239485988878224,0.27003656790174285,0.903448275862069
18,0.3208660535412292,0.2568681229805124,0.8758620689655172
19,0.3016475353338947,0.2695174576907322,0.8758620689655172
20,0.3046165354141634,0.2287017214914848,0.9172413793103448
21,0.3146469647141352,0.331781594917692,0.8620689655172413
22,0.325263403866389,0.26545228988959874,0.8827586206896552
23,0.28398665005009466,0.2628686885381567,0.8758620689655172
24,0.27457662717732667,0.22383210371280537,0.8896551724137931
25,0.2710432001478868,0.279813048140756,0.8896551724137931
26,0.2822709912816956,0.23374274373054504,0.903448275862069
27,0.28613755438629895,0.2653425366714083,0.896551724137931
28,0.2816346816922704,0.23546372765097126,0.896551724137931
29,0.2641182451521697,0.24373267025783144,0.8827586206896552
30,0.25143503953945145,0.2241456904287996,0.903448275862069
31,0.24206304539964624,0.2034617713813124,0.903448275862069
32,0.23759235365137663,0.22339294080076547,0.896551724137931
33,0.24859470414788756,0.19941842504616442,0.903448275862069
34,0.249736730774788,0.2174196202179481,0.896551724137931
35,0.23765569159837618,0.2315479938326211,0.8758620689655172
36,0.22678680784285885,0.2091319334918055,0.9103448275862069
37,0.2398541100731451,0.24587369453290414,0.903448275862069
38,0.22302102465948012,0.2182953182993264,0.9103448275862069
39,0.24146315031876303,0.2566629118960479,0.896551724137931
40,0.23618257224355657,0.21564787677649794,0.9103448275862069
41,0.23814126150044676,0.21997712141480938,0.9103448275862069
42,0.22415168999298796,0.2161714419208724,0.9241379310344827
43,0.2243131974788561,0.19757628543623562,0.9241379310344827
44,0.22738330653064873,0.18433916928439303,0.9241379310344827
45,0.21308797807113766,0.217025062133526,0.903448275862069
46,0.19453113577137254,0.20228688418865204,0.9172413793103448
47,0.2129977219674277,0.18805621153321758,0.9103448275862069
48,0.2110228518100634,0.22325107763553487,0.8896551724137931
49,0.21064534051063127,0.22255217181197529,0.8896551724137931
50,0.19693163519546594,0.21445470226222071,0.9103448275862069
51,0.19902846528446838,0.18242604105636992,0.9241379310344827
