epoch,train_loss,test_loss,test_accuracy
0,0.6790428055475836,0.6803487929804571,0.5655172413793104
1,0.6203815465512341,0.5491448702483341,0.7586206896551724
2,0.5554499574107666,0.43323996149260424,0.8344827586206897
3,0.5083469743393871,0.4262681120428546,0.8
4,0.46492577813667796,0.3902649797242263,0.8344827586206897
5,0.43878421442557686,0.34759260662670793,0.8620689655172413
6,0.46835012152178646,0.4172741534381077,0.7793103448275862
7,0.4251962037731523,0.3493140422064683,0.8620689655172413
8,0.3973800581816125,0.2981462684170953,0.8896551724137931
9,0.3880905026238259,0.30966357938174544,0.8689655172413793
10,0.37649766570084714,0.29475047053961917,0.8827586206896552
11,0.35698735550658345,0.3068843473648203,0.8758620689655172
12,0.37388236443065614,0.28173363619837266,0.8689655172413793
13,0.3509500193575474,0.3047628217730029,0.8896551724137931
14,0.34049585308522395,0.27779624071614495,0.8896551724137931
15,0.3295458407230573,0.261794100547659,0.903448275862069
16,0.34876318051390454,0.3219224903090247,0.8344827586206897
17,0.32385265827178955,0.28140188599454946,0.8827586206896552
18,0.31471749109356373,0.25318022534765044,0.9103448275862069
19,0.32544696254477107,0.25807031064197933,0.8896551724137931
20,0.28459272793915175,0.25632221945400896,0.8896551724137931
21,0.3166519415194858,0.3155132532119751,0.8413793103448276
22,0.2946366339615763,0.23753428048100964,0.903448275862069
23,0.24855472861903988,0.23777773359726215,0.9103448275862069
24,0.2637058771534325,0.25485107816498853,0.8896551724137931
25,0.2843610510128002,0.23179914262788048,0.9103448275862069
26,0.2587435734904792,0.23325858342236486,0.903448275862069
27,0.2457432073273071,0.24030894657661175,0.8896551724137931
28,0.2386046181088441,0.2426810192650762,0.9103448275862069
29,0.274600726437487,0.21779979893873477,0.9103448275862069
30,0.2643153795028386,0.2488494155735805,0.8896551724137931
31,0.24427820775300674,0.22396979763590055,0.903448275862069
32,0.2493438650279829,0.23225730863110772,0.9172413793103448
33,0.25696698252162703,0.2521643402247593,0.903448275862069
34,0.23032262569216833,0.1981637503566413,0.9172413793103448
35,0.2586876226410474,0.3438169802057332,0.8689655172413793
36,0.23589735223005895,0.2151935424270301,0.896551724137931
37,0.22674104739746,0.20391928533027912,0.9172413793103448
38,0.22489347635474924,0.2061757650868646,0.896551724137931
39,0.2285996295817911,0.2222834419587563,0.8896551724137931
40,0.2223053341348694,0.22267358210580102,0.9241379310344827
41,0.20896565357912078,0.20467747439598216,0.9103448275862069
42,0.20883142317913167,0.21216374789846354,0.9241379310344827
43,0.21736127296335075,0.18073044460395288,0.9379310344827586
44,0.21187461728919044,0.21879747355806417,0.896551724137931
45,0.2113574416159767,0.20233053945261856,0.9103448275862069
46,0.21743159399253048,0.2278263527771522,0.9172413793103448
47,0.19733199053635336,0.18459485933698458,0.9241379310344827
48,0.1931534956579339,0.18584330225812978,0.9241379310344827
49,0.20330628119919397,0.20620324591110492,0.9241379310344827
50,0.21708804675161023,0.20030261601867347,0.9103448275862069
51,0.19242871460849292,0.21099837638180832,0.9241379310344827
52,0.19174346559974428,0.18875062876734242,0.9379310344827586
53,0.18596144622727617,0.20341679094166593,0.9103448275862069
54,0.20148543572078828,0.18138083661424703,0.903448275862069
55,0.19048092254016497,0.2132317624215422,0.896551724137931
56,0.18434032466109485,0.18211735117024389,0.9241379310344827
57,0.1657026347844568,0.18805452821583585,0.903448275862069
58,0.1830921796699093,0.20024631917476654,0.896551724137931
59,0.18066450677914161,0.16933428367664075,0.9241379310344827
60,0.17893262192198675,0.18905141127520594,0.9103448275862069
61,0.16986712805722673,0.1779974976490284,0.9310344827586207
62,0.18602418213164154,0.197390658588245,0.9103448275862069
63,0.1761035666584152,0.18737836233500776,0.9172413793103448
64,0.1663784445965127,0.18778624000220462,0.9172413793103448
65,0.18732185975635704,0.17809483357544603,0.9241379310344827
66,0.17750155527706016,0.1925443986366535,0.9310344827586207
67,0.1688891094535181,0.1900869931640296,0.9310344827586207
68,0.16324978278414026,0.18066712289020934,0.9241379310344827
69,0.17085933925150193,0.17874257523438025,0.9241379310344827
70,0.16217814579810183,0.1703461660393353,0.9310344827586207
71,0.1778026666390161,0.19079795942224306,0.9172413793103448
72,0.1602762501482686,0.19812853994040652,0.9172413793103448
73,0.1641804810919582,0.17952738753680525,0.9172413793103448
74,0.17596724718707066,0.20296006007441159,0.9172413793103448
75,0.17913135136031125,0.19077950716018677,0.9172413793103448
