target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
0,[9.9932e-01 6.8124e-04],0,6.17E-06,0.016200004,0.01590229,0.000297714
0,[0.9812 0.0188],0,0.002947142,0.067018887,0.064240126,0.002778761
0,[0.3553 0.6447],0.732222222,0.41791886,0.529874377,0.464961933,0.064912444
0,[9.9961e-01 3.9408e-04],0,3.03E-06,0.005518805,0.005419168,9.96E-05
0,[0.9097 0.0903],0.003333333,0.016267262,0.16128791,0.154406196,0.006881714
0,[0.9062 0.0938],0.007777778,0.027152966,0.151066207,0.141408876,0.009657331
0,[0.9841 0.0159],0,0.00043695,0.047467308,0.046184511,0.001282797
0,[0.9616 0.0384],0,0.003959497,0.098195988,0.094384681,0.003811308
0,[0.9402 0.0598],0.063333333,0.142325786,0.23486112,0.20737481,0.02748631
0,[9.9962e-01 3.8481e-04],0,8.52E-07,0.003237284,0.00320852,2.88E-05
0,[0.9597 0.0403],0,0.000291207,0.081423332,0.079843725,0.001579607
0,[0.984 0.016],0,0.000283538,0.053938086,0.052775499,0.001162587
0,[0.9766 0.0234],0,0.000468108,0.050829537,0.049366443,0.001463094
0,[0.9922 0.0078],0,0.000200699,0.027060903,0.0263578,0.000703103
0,[0.9901 0.0099],0,8.02E-05,0.02721533,0.026598584,0.000616746
0,[0.9985 0.0015],0,9.79E-05,0.020590956,0.020123053,0.000467903
0,[0.9474 0.0526],0.001111111,0.004479553,0.111448068,0.107833703,0.003614366
0,[0.9945 0.0055],0,0.000121402,0.027803543,0.027176911,0.000626632
0,[0.9861 0.0139],0,0.000136046,0.045971129,0.045031773,0.000939356
0,[0.9985 0.0015],0,6.43E-06,0.011686695,0.011507179,0.000179516
0,[0.9912 0.0088],0,0.000190006,0.01840753,0.017939181,0.000468349
0,[0.8609 0.1391],0.002222222,0.031505399,0.211316609,0.201782751,0.009533858
0,[0.8528 0.1472],0.018888889,0.07568821,0.271787537,0.259286505,0.012501032
0,[0.9953 0.0047],0,4.23E-06,0.020170127,0.019838216,0.00033191
0,[0.9911 0.0089],0,3.45E-05,0.028407261,0.027928827,0.000478434
0,[0.9705 0.0295],0.001111111,0.008360038,0.109186905,0.103529675,0.00565723
0,[0.0155 0.9845],0.995555556,0.010013669,0.193382194,0.143110236,0.050271958
0,[0.9687 0.0313],0,0.000267318,0.068339612,0.066682597,0.001657015
0,[0.9974 0.0026],0,8.82E-06,0.010207263,0.010005715,0.000201548
0,[0.9986 0.0014],0,1.22E-06,0.00743059,0.007349538,8.11E-05
0,[0.8443 0.1557],0.036666667,0.130252607,0.303280613,0.287209415,0.016071198
0,[0.7884 0.2116],0.016666667,0.064393078,0.240472291,0.227093502,0.013378788
0,[0.9887 0.0113],0,3.71E-05,0.032812804,0.032120093,0.000692711
0,[0.9073 0.0927],0.004444444,0.022039504,0.198729909,0.191145345,0.007584564
0,[0.9882 0.0118],0,5.25E-05,0.035887663,0.035202478,0.000685184
0,[0.9595 0.0405],0,0.000781497,0.094945183,0.092930696,0.002014487
0,[9.9963e-01 3.6827e-04],0,5.62E-06,0.007234334,0.007101308,0.000133026
0,[0.8974 0.1026],0.021111111,0.083373335,0.265560475,0.251933322,0.013627153
0,[0.996 0.004],0,1.23E-05,0.016481545,0.016158994,0.000322551
0,[0.9873 0.0127],0,0.001265026,0.053019027,0.051003766,0.00201526
0,[0.9881 0.0119],0,0.000127181,0.038158884,0.037339161,0.000819723
0,[0.9761 0.0239],0,0.000591596,0.045886551,0.044155379,0.001731172
0,[0.9971 0.0029],0,6.98E-05,0.020329997,0.019883429,0.000446568
0,[0.9794 0.0206],0,0.00028868,0.054788094,0.053641238,0.001146856
0,[0.9854 0.0146],0,5.10E-05,0.025154924,0.024593524,0.0005614
0,[0.9144 0.0856],0.007777778,0.036884681,0.209171642,0.19926097,0.009910672
0,[0.8195 0.1805],0.215555556,0.23241553,0.420523637,0.357287701,0.063235935
0,[0.9978 0.0022],0,5.26E-06,0.010286066,0.010091965,0.000194101
0,[0.9624 0.0376],0,0.001600623,0.112181832,0.109250227,0.002931606
1,[0.0046 0.9954],0,1.32E-05,0.013906891,0.013682695,0.000224196
1,[0.0368 0.9632],0,0.000356312,0.0290337,0.02813339,0.00090031
1,[0.0668 0.9332],0,0.001654852,0.064355752,0.062147049,0.002208703
1,[0.02 0.98],0.003333333,0.008582972,0.039731741,0.036133259,0.003598482
1,[0.0059 0.9941],0,5.32E-05,0.014581151,0.014287511,0.00029364
1,[0.0071 0.9929],0.001111111,0.00130669,0.016100957,0.015346391,0.000754566
1,[0.0015 0.9985],0,2.90E-06,0.00837556,0.008231761,0.000143799
1,[0.0138 0.9862],0,0.00044261,0.035841155,0.034979694,0.000861461
1,[0.011 0.989],0,9.13E-05,0.026182816,0.025447862,0.000734954
1,[0.0327 0.9673],0.002222222,0.007134,0.082722107,0.078046856,0.004675252
1,[0.0874 0.9126],0.011111111,0.028716141,0.109579326,0.099234538,0.010344789
1,[0.4732 0.5268],0.146666667,0.30475592,0.32618552,0.284560065,0.041625455
1,[0.0109 0.9891],0.011111111,0.031349281,0.102686617,0.091325152,0.011361464
1,[0.0275 0.9725],0.002222222,0.007458447,0.091239172,0.086680406,0.004558766
1,[0.0099 0.9901],0,0.000638557,0.024855465,0.023937013,0.000918452
1,[0.0072 0.9928],0.001111111,0.001868688,0.020859574,0.019813087,0.001046488
1,[0.0073 0.9927],0.001111111,0.002298741,0.0296415,0.028089851,0.001551649
1,[0.0558 0.9442],0,0.001162193,0.098387233,0.095509641,0.002877592
1,[0.0055 0.9945],0,0.000624518,0.025662469,0.02476035,0.000902119
1,[0.0042 0.9958],0.003333333,0.005945221,0.024606974,0.022342672,0.002264302
1,[0.0125 0.9875],0,0.000242618,0.031062251,0.03037467,0.000687581
1,[0.1121 0.8879],0.116666667,0.248057517,0.300463537,0.266217277,0.03424626
1,[0.0582 0.9418],0.001111111,0.003690756,0.086570945,0.083420222,0.003150722
1,[0.0147 0.9853],0,0.000666122,0.051388642,0.049759848,0.001628794
1,[8.7943e-04 9.9912e-01],0,1.55E-05,0.013447663,0.013077687,0.000369976
1,[0.8109 0.1891],0.621111111,0.510918566,0.525935587,0.42079438,0.105141207
1,[0.0024 0.9976],0,1.72E-06,0.011106185,0.010969392,0.000136793
1,[0.0166 0.9834],0,0.000733992,0.053122485,0.051330221,0.001792263
1,[0.0015 0.9985],0,4.70E-05,0.009559347,0.009346841,0.000212506
1,[0.3007 0.6993],0.313333333,0.573400472,0.458417735,0.420604383,0.037813352
1,[0.1293 0.8707],0.014444444,0.041581901,0.141157093,0.12876239,0.012394704
1,[0.0039 0.9961],0,0.000199819,0.023023815,0.022230526,0.000793289
1,[0.0106 0.9894],0.001111111,0.00162099,0.031843974,0.030675516,0.001168458
1,[0.0146 0.9854],0,0.000395487,0.062014665,0.060319824,0.001694841
1,[0.0098 0.9902],0.001111111,0.001482368,0.036303648,0.03483475,0.001468898
1,[2.2136e-04 9.9978e-01],0,1.42E-06,0.003869561,0.00378899,8.06E-05
1,[0.0127 0.9873],0,0.000164054,0.021219968,0.020642066,0.000577902
1,[0.0097 0.9903],0,4.97E-05,0.024432387,0.023885794,0.000546593
1,[0.0301 0.9699],0,0.002981105,0.088786296,0.085199232,0.003587064
1,[0.0744 0.9256],0,0.001809519,0.09221269,0.088834795,0.003377895
1,[0.052 0.948],0,0.002195568,0.083841596,0.080988259,0.002853337
1,[7.0635e-04 9.9929e-01],0,1.13E-06,0.006094845,0.006007187,8.77E-05
1,[0.0219 0.9781],0.001111111,0.0024721,0.040917024,0.038981701,0.001935323
1,[0.0389 0.9611],0,0.000910501,0.051833599,0.049895601,0.001937997
1,[0.0022 0.9978],0,4.64E-05,0.008521055,0.008342619,0.000178436
1,[0.0026 0.9974],0,9.08E-06,0.017446441,0.017050868,0.000395574
1,[0.0177 0.9823],0,0.002047033,0.046466918,0.044657029,0.001809889
1,[0.1002 0.8998],0.04,0.091959969,0.211798591,0.191525577,0.020273014
1,[0.0061 0.9939],0,4.68E-05,0.028571394,0.028028942,0.000542452
1,[6.9349e-04 9.9931e-01],0,5.67E-06,0.010939024,0.010713604,0.00022542
1,[0.0522 0.9478],0,0.000508871,0.074286326,0.072221105,0.002065221
1,[0.004 0.996],0.001111111,0.001651012,0.023432107,0.022201494,0.001230612
1,[0.0017 0.9983],0,5.73E-06,0.004222248,0.004112855,0.000109393
1,[0.0036 0.9964],0,6.69E-05,0.01351189,0.013125117,0.000386773
1,[0.318 0.682],0.367777778,0.534722846,0.454880482,0.411746803,0.043133679
